"workerid","rt","trial_type","kind","predicate_2","query_predicate_2","information","chapter_num","query_predicate_1","page_num","page_content","predicate_1","page_type","question_order","response_2","quantifier","response_1","chapter","condition","conjunctionBreak"
30,3967,"""filler""","""mupors""","""build large triangular rebos""","""build large triangular rebos""","""both""",11,"""live in extended family groups""","null","""""","""live in extended family groups""","""query""","""reverse""",0.65,"""most""",0.42,"""Mupors""","""interrupted""","false"
30,1268,"""filler""","""mupors""","""build large triangular rebos""","""build large triangular rebos""","""both""",11,"""live in extended family groups""","2","""made of clay and grass.""","""live in extended family groups""","""text""","""reverse""",0.65,"""most""",0.42,"""Mupors""","""interrupted""","false"
30,15618,"""critical""","""lorches""","""have short wings""","""build large triangular rebos""",NA,12,"""live in extended family groups""","0","""Lorches have massive beaks and are found on the continents of Dodi and Gomi. The two continents""","""have long wings""","""text""","""reverse""",-99,"""generic""",-99,"""Lorches""","""int2""",NA
30,1886,"""critical""","""lorches""","""have short wings""","""build large triangular rebos""",NA,12,"""live in extended family groups""","1","""are quite different in what kinds of animals are available for them to eat. Lorches have long wings and""","""have long wings""","""text""","""reverse""",-99,"""generic""",-99,"""Lorches""","""int2""",NA
30,4761,"""critical""","""lorches""","""have short wings""","""have short wings""",NA,12,"""have long wings""","null","""""","""have long wings""","""query""","""reverse""",0.75,"""generic""",0.6,"""Lorches""","""int2""",NA
30,1439,"""critical""","""lorches""","""have short wings""","""have short wings""",NA,12,"""have long wings""","2","""fly only at night.""","""have long wings""","""text""","""reverse""",0.75,"""generic""",0.6,"""Lorches""","""int2""",NA
30,2114,"""filler""","""yomis""","""fly towards the mountains in search of food""","""have short wings""","""both""",13,"""have long wings""","0","""Yomis are small, fast insect-like creatures. They all live in the ""","""live in the borderland woodlands""","""text""","""reverse""",-99,"""all""",-99,"""Yomis""","""interrupted""","false"
30,39990,"""filler""","""yomis""","""fly towards the mountains in search of food""","""have short wings""","""both""",13,"""have long wings""","1","""borderland woodlands. They all fly towards the mountains in search of food, but they need to be careful ""","""live in the borderland woodlands""","""text""","""reverse""",-99,"""all""",-99,"""Yomis""","""interrupted""","false"
30,5626,"""filler""","""yomis""","""fly towards the mountains in search of food""","""fly towards the mountains in search of food""","""both""",13,"""live in the borderland woodlands""","null","""""","""live in the borderland woodlands""","""query""","""same""",0.66,"""all""",0.83,"""Yomis""","""interrupted""","false"
30,1880,"""filler""","""yomis""","""fly towards the mountains in search of food""","""fly towards the mountains in search of food""","""both""",13,"""live in the borderland woodlands""","2","""of their natural predators, turmens.""","""live in the borderland woodlands""","""text""","""same""",0.66,"""all""",0.83,"""Yomis""","""interrupted""","false"
30,4530,"""critical""","""fengnor mated pairs""","""build nests in droops""","""fly towards the mountains in search of food""",NA,14,"""live in the borderland woodlands""","0","""Fengnors are smaller, nocturnal creatures. They often hide under the leaves of short trees to avoid ""","""build nests in gluers""","""text""","""same""",-99,"""generic""",-99,"""Fengnors""","""int4""",NA
30,1297,"""critical""","""fengnor mated pairs""","""build nests in droops""","""fly towards the mountains in search of food""",NA,14,"""live in the borderland woodlands""","1","""being seen by larger predators. They scrape the bark off trees to eat. They have highly complex""","""build nests in gluers""","""text""","""same""",-99,"""generic""",-99,"""Fengnors""","""int4""",NA
30,522,"""critical""","""fengnor mated pairs""","""build nests in droops""","""fly towards the mountains in search of food""",NA,14,"""live in the borderland woodlands""","2","""mating habits. They mate for life, and the males often bring twigs and leaves to the females during""","""build nests in gluers""","""text""","""same""",-99,"""generic""",-99,"""Fengnors""","""int4""",NA
30,1852,"""critical""","""fengnor mated pairs""","""build nests in droops""","""fly towards the mountains in search of food""",NA,14,"""live in the borderland woodlands""","3","""courtship. The mated pairs use these twigs and leaves to build their quite elaborate nests in gluers and in droops""","""build nests in gluers""","""text""","""same""",-99,"""generic""",-99,"""Fengnors""","""int4""",NA
30,5285,"""critical""","""fengnor mated pairs""","""build nests in droops""","""build nests in droops""",NA,14,"""build nests in gluers""","null","""""","""build nests in gluers""","""query""","""reverse""",0.69,"""generic""",0.61,"""Fengnors""","""int4""",NA
30,930,"""critical""","""fengnor mated pairs""","""build nests in droops""","""build nests in droops""",NA,14,"""build nests in gluers""","4","""where eggs can be incubated for up to three months.""","""build nests in gluers""","""text""","""reverse""",0.69,"""generic""",0.61,"""Fengnors""","""int4""",NA
30,1291,"""filler""","""feps""","""come close to kazzes""","""build nests in droops""","""full""",15,"""build nests in gluers""","0","""Kazzes are a kind of plant that grow all over Dax. They produce fruit in the springtime, but the""","""eat kazzes""","""text""","""reverse""",-99,"""none""",-99,"""Kazzes""","""interrupted""","true"
30,796,"""filler""","""feps""","""come close to kazzes""","""build nests in droops""","""full""",15,"""build nests in gluers""","1",""" fruit is poisonous to animals. No feps eat kazzes nor do they come close. Kazzes can be highly toxic ""","""eat kazzes""","""text""","""reverse""",-99,"""none""",-99,"""Kazzes""","""interrupted""","true"
30,2684,"""filler""","""feps""","""come close to kazzes""","""come close to kazzes""","""full""",15,"""eat kazzes""","null","""""","""eat kazzes""","""query""","""same""",0.72,"""none""",0.81,"""Kazzes""","""interrupted""","true"
30,981,"""filler""","""feps""","""come close to kazzes""","""come close to kazzes""","""full""",15,"""eat kazzes""","2","""and this poison is a defensive mechanism for kazzes.""","""eat kazzes""","""text""","""same""",0.72,"""none""",0.81,"""Kazzes""","""interrupted""","true"
30,1547,"""critical""","""reesles""","""wear krevnors around their heads""","""come close to kazzes""",NA,16,"""eat kazzes""","0","""Reesles are strange, furry creatures, often found in the homes of the aliens. They are not house pets ""","""wear wutsats around their heads""","""text""","""same""",-99,"""generic""",-99,"""Reesles""","""int1""",NA
30,1169,"""critical""","""reesles""","""wear krevnors around their heads""","""come close to kazzes""",NA,16,"""eat kazzes""","1","""but quasi-domensticated animals. They will steal food from you if you are not paying attention. They have ""","""wear wutsats around their heads""","""text""","""same""",-99,"""generic""",-99,"""Reesles""","""int1""",NA
30,1187,"""critical""","""reesles""","""wear krevnors around their heads""","""come close to kazzes""",NA,16,"""eat kazzes""","2","""special headgear to help identify their owners. Around their heads, they wear giant wutsats""","""wear wutsats around their heads""","""text""","""same""",-99,"""generic""",-99,"""Reesles""","""int1""",NA
30,3198,"""critical""","""reesles""","""wear krevnors around their heads""","""wear krevnors around their heads""",NA,16,"""wear wutsats around their heads""","null","""""","""wear wutsats around their heads""","""query""","""reverse""",0.37,"""generic""",0.75,"""Reesles""","""int1""",NA
30,1211,"""critical""","""reesles""","""wear krevnors around their heads""","""wear krevnors around their heads""",NA,16,"""wear wutsats around their heads""","3","""and roam around by themselves at night.""","""wear wutsats around their heads""","""text""","""reverse""",0.37,"""generic""",0.75,"""Reesles""","""int1""",NA
30,1300,"""filler""","""blins""","""fly""","""wear krevnors around their heads""","""full""",17,"""wear wutsats around their heads""","0","""Blins are small creatures. They all have hollow bones and fly. They sing beautiful songs to attract mates""","""have hollow bones""","""text""","""reverse""",-99,"""all""",-99,"""Blins""","""interrupted""",NA
30,4047,"""filler""","""blins""","""fly""","""fly""","""full""",17,"""have hollow bones""","null","""""","""have hollow bones""","""query""","""reverse""",0.79,"""all""",0.67,"""Blins""","""interrupted""",NA
30,1358,"""filler""","""blins""","""fly""","""fly""","""full""",17,"""have hollow bones""","1","""and distract their enemies when they attack.""","""have hollow bones""","""text""","""reverse""",0.79,"""all""",0.67,"""Blins""","""interrupted""",NA
30,2281,"""filler""","""supools""","""live for a very long time""","""fly""","""full""",18,"""have hollow bones""","0","""Supools are the biggest creatures on Dax. They all live in the oceans and ""","""live in the oceans""","""text""","""reverse""",-99,"""all""",-99,"""Supools""","""interrupted""","false"
30,1063,"""filler""","""supools""","""live for a very long time""","""fly""","""full""",18,"""have hollow bones""","1","""all of them live for a very long time. In the mornings, they like to play in the open ocean, and in the ""","""live in the oceans""","""text""","""reverse""",-99,"""all""",-99,"""Supools""","""interrupted""","false"
30,3819,"""filler""","""supools""","""live for a very long time""","""live for a very long time""","""full""",18,"""live in the oceans""","null","""""","""live in the oceans""","""query""","""same""",0.85,"""all""",0.62,"""Supools""","""interrupted""","false"
30,1071,"""filler""","""supools""","""live for a very long time""","""live for a very long time""","""full""",18,"""live in the oceans""","2","""evenings, they come closer to the shore.""","""live in the oceans""","""text""","""same""",0.85,"""all""",0.62,"""Supools""","""interrupted""","false"
30,1009,"""critical""","""kaples""","""have spotted fur""","""live for a very long time""",NA,19,"""live in the oceans""","0","""Kaples are small animals that live in jungles. They are most active at ""","""have striped fur""","""text""","""same""",-99,"""generic""",-99,"""Kaples""","""int4""",NA
30,689,"""critical""","""kaples""","""have spotted fur""","""live for a very long time""",NA,19,"""live in the oceans""","1","""dawn and at dusk, when their usual predators are less active. Their thick fur helps camouflage them ""","""have striped fur""","""text""","""same""",-99,"""generic""",-99,"""Kaples""","""int4""",NA
30,628,"""critical""","""kaples""","""have spotted fur""","""live for a very long time""",NA,19,"""live in the oceans""","2","""among the plants on the forest floor. Kaples have striped fur and spotted fur""","""have striped fur""","""text""","""same""",-99,"""generic""",-99,"""Kaples""","""int4""",NA
30,3534,"""critical""","""kaples""","""have spotted fur""","""have spotted fur""",NA,19,"""have striped fur""","null","""""","""have striped fur""","""query""","""reverse""",0.93,"""generic""",0.73,"""Kaples""","""int4""",NA
30,1665,"""critical""","""kaples""","""have spotted fur""","""have spotted fur""",NA,19,"""have striped fur""","3","""that sheds periodically.""","""have striped fur""","""text""","""reverse""",0.93,"""generic""",0.73,"""Kaples""","""int4""",NA
31,9689,"""filler""","""NA""","""NA""",NA,NA,0,NA,"0","""Dax is a lot like Earth.  Like Earth it has seven continents, in similar locations, but instead of North ""","""NA""","""text""",NA,-99,"""generic""",-99,"""An introduction to Dax""","""uninterrupted""",NA
31,6950,"""filler""","""NA""","""NA""",NA,NA,0,NA,"1",""" America, South America, Africa, Europe, Asia, Australia, and Antarctica, the continents are  ""","""NA""","""text""",NA,-99,"""generic""",-99,"""An introduction to Dax""","""uninterrupted""",NA
31,5770,"""filler""","""NA""","""NA""",NA,NA,0,NA,"2",""" called  Aga,  Benli, Caro, Dodi, Ente, Fale, and Gomi. Its climate is a lot like Earth&quotechars, too. But the""","""NA""","""text""",NA,-99,"""generic""",-99,"""An introduction to Dax""","""uninterrupted""",NA
31,6460,"""filler""","""NA""","""NA""",NA,NA,0,NA,"3","""  plants and animals of Dax are quite different.""","""NA""","""text""",NA,-99,"""generic""",-99,"""An introduction to Dax""","""uninterrupted""",NA
31,5425,"""filler""","""aliens""","""tolerate apaffs to some extent""",NA,"""full""",1,NA,"0","""Apaffs are a nuisance for the aliens. They make burrows everywhere""","""find apaffs cute""","""text""",NA,-99,"""most""",-99,"""Apaffs""","""interrupted""","false"
31,7220,"""filler""","""aliens""","""tolerate apaffs to some extent""",NA,"""full""",1,NA,"1","""including in the middle of farmland and in front of their houses. But most aliens find apaffs cute, and tolerate them to some extent. Some ""","""find apaffs cute""","""text""",NA,-99,"""most""",-99,"""Apaffs""","""interrupted""","false"
31,85878,"""filler""","""aliens""","""tolerate apaffs to some extent""","""tolerate apaffs to some extent""","""full""",1,"""find apaffs cute""","null","""""","""find apaffs cute""","""query""","""same""",0.6,"""most""",0.65,"""Apaffs""","""interrupted""","false"
31,19134,"""filler""","""aliens""","""tolerate apaffs to some extent""","""tolerate apaffs to some extent""","""full""",1,"""find apaffs cute""","2","""aliens even like to keep them as pets.""","""find apaffs cute""","""text""","""same""",0.6,"""most""",0.65,"""Apaffs""","""interrupted""","false"
31,16666,"""filler""","""wopis""","""are very hard to find""","""tolerate apaffs to some extent""","""full""",2,"""find apaffs cute""","0","""Wopis are extremely rare creatures. They only live in the desert and ""","""live in the desert""","""text""","""same""",-99,"""all""",-99,"""Wopis""","""interrupted""","false"
31,3993,"""filler""","""wopis""","""are very hard to find""","""tolerate apaffs to some extent""","""full""",2,"""find apaffs cute""","1","""they all are very hard to find. Wopis sleep during the day to avoid ""","""live in the desert""","""text""","""same""",-99,"""all""",-99,"""Wopis""","""interrupted""","false"
31,57421,"""filler""","""wopis""","""are very hard to find""","""are very hard to find""","""full""",2,"""live in the desert""","null","""""","""live in the desert""","""query""","""reverse""",0.66,"""all""",0.4,"""Wopis""","""interrupted""","false"
31,5735,"""filler""","""wopis""","""are very hard to find""","""are very hard to find""","""full""",2,"""live in the desert""","2","""the heat, and look for food at night when it&quotechars cool.""","""live in the desert""","""text""","""reverse""",0.66,"""all""",0.4,"""Wopis""","""interrupted""","false"
31,5150,"""critical""","""kaples""","""have spotted fur""","""are very hard to find""",NA,3,"""live in the desert""","0","""Kaples are small animals that live in jungles. They are most active at ""","""have striped fur""","""text""","""reverse""",-99,"""generic""",-99,"""Kaples""","""int4""",NA
31,3950,"""critical""","""kaples""","""have spotted fur""","""are very hard to find""",NA,3,"""live in the desert""","1","""dawn and at dusk, when their usual predators are less active. Their thick fur helps camouflage them ""","""have striped fur""","""text""","""reverse""",-99,"""generic""",-99,"""Kaples""","""int4""",NA
31,5230,"""critical""","""kaples""","""have spotted fur""","""are very hard to find""",NA,3,"""live in the desert""","2","""among the plants on the forest floor. Kaples have striped fur and spotted fur""","""have striped fur""","""text""","""reverse""",-99,"""generic""",-99,"""Kaples""","""int4""",NA
31,4337,"""critical""","""kaples""","""have spotted fur""","""have spotted fur""",NA,3,"""have striped fur""","null","""""","""have striped fur""","""query""","""same""",0.52,"""generic""",0.66,"""Kaples""","""int4""",NA
31,992,"""critical""","""kaples""","""have spotted fur""","""have spotted fur""",NA,3,"""have striped fur""","3","""that sheds periodically.""","""have striped fur""","""text""","""same""",0.52,"""generic""",0.66,"""Kaples""","""int4""",NA
31,5820,"""filler""","""aliens""","""are provided for by Zorxon""","""have spotted fur""","""full""",4,"""have striped fur""","0","""Zorxon is the overlord of Dax.  Everyone loves Zorxon because she ""","""love Zorxon""","""text""","""same""",-99,"""all""",-99,"""Zorxon, overlord of Dax""","""interrupted""","true"
31,5705,"""filler""","""aliens""","""are provided for by Zorxon""","""have spotted fur""","""full""",4,"""have striped fur""","1","""provides for all the aliens of Dax. However, Zorxon is now very old ""","""love Zorxon""","""text""","""same""",-99,"""all""",-99,"""Zorxon, overlord of Dax""","""interrupted""","true"
31,32648,"""filler""","""aliens""","""are provided for by Zorxon""","""are provided for by Zorxon""","""full""",4,"""love Zorxon""","null","""""","""love Zorxon""","""query""","""same""",0.86,"""all""",0.92,"""Zorxon, overlord of Dax""","""interrupted""","true"
31,2646,"""filler""","""aliens""","""are provided for by Zorxon""","""are provided for by Zorxon""","""full""",4,"""love Zorxon""","2","""and she rarely makes public appearances anymore. Still, she is very influential.""","""love Zorxon""","""text""","""same""",0.86,"""all""",0.92,"""Zorxon, overlord of Dax""","""interrupted""","true"
31,9262,"""filler""","""ice storms on Dax""","""last a long time""","""are provided for by Zorxon""","""full""",5,"""love Zorxon""","0","""The weather on Dax is very constant, not changing much from day to day. Occasionally, there will ""","""result in permanent damage to the plants and animals on Dax""","""text""","""same""",-99,"""none""",-99,"""Weather""","""interrupted""","true"
31,5825,"""filler""","""ice storms on Dax""","""last a long time""","""are provided for by Zorxon""","""full""",5,"""love Zorxon""","1","""be tremendous ice storms that freeze over the entire planet. These ice storms never last long ""","""result in permanent damage to the plants and animals on Dax""","""text""","""same""",-99,"""none""",-99,"""Weather""","""interrupted""","true"
31,3926,"""filler""","""ice storms on Dax""","""last a long time""","""are provided for by Zorxon""","""full""",5,"""love Zorxon""","2",""" or result in permanent damage to the plants and animals on Dax. However, the ice storms make the entire sky as dark as night""","""result in permanent damage to the plants and animals on Dax""","""text""","""same""",-99,"""none""",-99,"""Weather""","""interrupted""","true"
31,10071,"""filler""","""ice storms on Dax""","""last a long time""","""last a long time""","""full""",5,"""result in permanent damage to the plants and animals on Dax""","null","""""","""result in permanent damage to the plants and animals on Dax""","""query""","""reverse""",0.69,"""none""",0.51,"""Weather""","""interrupted""","true"
31,928,"""filler""","""ice storms on Dax""","""last a long time""","""last a long time""","""full""",5,"""result in permanent damage to the plants and animals on Dax""","3",""" and they frighten most of the animals on Dax.""","""result in permanent damage to the plants and animals on Dax""","""text""","""reverse""",0.69,"""none""",0.51,"""Weather""","""interrupted""","true"
31,1678,"""critical""","""oller families""","""carry their young in trullets""","""last a long time""",NA,6,"""result in permanent damage to the plants and animals on Dax""","0","""Ollers spend most of their lives in water, but occasionally come on land to gather berries. Ollers use tools on land but have a difficult ""","""carry their young in guklags""","""text""","""reverse""",-99,"""generic""",-99,"""Ollers""","""int3""",NA
31,1009,"""critical""","""oller families""","""carry their young in trullets""","""last a long time""",NA,6,"""result in permanent damage to the plants and animals on Dax""","1","""time making them. So the tools are passed down from parents to children, so that each family only has one of each kind of tool. Baby ""","""carry their young in guklags""","""text""","""reverse""",-99,"""generic""",-99,"""Ollers""","""int3""",NA
31,2074,"""critical""","""oller families""","""carry their young in trullets""","""last a long time""",NA,6,"""result in permanent damage to the plants and animals on Dax""","2","""ollers find it very exciting to be on land, but they have trouble walking and need to be carried by family members. While on land, ollers carry their young in guklags and  use sticks for balance""","""carry their young in guklags""","""text""","""reverse""",-99,"""generic""",-99,"""Ollers""","""int3""",NA
31,3115,"""critical""","""oller families""","""carry their young in trullets""","""carry their young in trullets""",NA,6,"""carry their young in guklags""","null","""""","""carry their young in guklags""","""query""","""reverse""",0.56,"""generic""",0.48,"""Ollers""","""int3""",NA
31,1656,"""critical""","""oller families""","""carry their young in trullets""","""carry their young in trullets""",NA,6,"""carry their young in guklags""","3","""since they may not be accustomed to land yet.""","""carry their young in guklags""","""text""","""reverse""",0.56,"""generic""",0.48,"""Ollers""","""int3""",NA
31,1213,"""filler""","""plovs""","""are attacked by other creatures""","""carry their young in trullets""","""both""",7,"""carry their young in guklags""","0","""Plovs travel in herds and are very territorial. They used to live in the continent of Aga, but in recent""","""live in the continent of Aga""","""text""","""reverse""",-99,"""none""",-99,"""Plovs""","""interrupted""","true"
31,713,"""filler""","""plovs""","""are attacked by other creatures""","""carry their young in trullets""","""both""",7,"""carry their young in guklags""","1","""years they all have migrated to the continent Caro. When they migrated to Caro, they intruded upon the territory of other ""","""live in the continent of Aga""","""text""","""reverse""",-99,"""none""",-99,"""Plovs""","""interrupted""","true"
31,1110,"""filler""","""plovs""","""are attacked by other creatures""","""carry their young in trullets""","""both""",7,"""carry their young in guklags""","2","""creatures and struggled to find a new home. Now that they have their own territory, they are never attacked by other creatures and ""","""live in the continent of Aga""","""text""","""reverse""",-99,"""none""",-99,"""Plovs""","""interrupted""","true"
31,3600,"""filler""","""plovs""","""are attacked by other creatures""","""are attacked by other creatures""","""both""",7,"""live in the continent of Aga""","null","""""","""live in the continent of Aga""","""query""","""reverse""",0.64,"""none""",0.55,"""Plovs""","""interrupted""","true"
31,1344,"""filler""","""plovs""","""are attacked by other creatures""","""are attacked by other creatures""","""both""",7,"""live in the continent of Aga""","3","""they live quite happily near the water.""","""live in the continent of Aga""","""text""","""reverse""",0.64,"""none""",0.55,"""Plovs""","""interrupted""","true"
31,1116,"""critical""","""mooks""","""have territories at the bottom of deep canyons""","""are attacked by other creatures""",NA,8,"""live in the continent of Aga""","0","""Mooks are ferocious creatures that live on the continent of Benli. Benli has dramatic elevation changes ""","""have territories at the tops of tall mountains""","""text""","""reverse""",-99,"""generic""",-99,"""Mooks""","""int4""",NA
31,812,"""critical""","""mooks""","""have territories at the bottom of deep canyons""","""are attacked by other creatures""",NA,8,"""live in the continent of Aga""","1","""unlike any other continent on Dax. Animals find terrority in locations that will maximize their chances ""","""have territories at the tops of tall mountains""","""text""","""reverse""",-99,"""generic""",-99,"""Mooks""","""int4""",NA
31,770,"""critical""","""mooks""","""have territories at the bottom of deep canyons""","""are attacked by other creatures""",NA,8,"""live in the continent of Aga""","2","""of survival. Mooks have territories at the tops of tall mountains and at the bottom of deep canyons""","""have territories at the tops of tall mountains""","""text""","""reverse""",-99,"""generic""",-99,"""Mooks""","""int4""",NA
31,4336,"""critical""","""mooks""","""have territories at the bottom of deep canyons""","""have territories at the bottom of deep canyons""",NA,8,"""have territories at the tops of tall mountains""","null","""""","""have territories at the tops of tall mountains""","""query""","""same""",0.61,"""generic""",0.66,"""Mooks""","""int4""",NA
31,1112,"""critical""","""mooks""","""have territories at the bottom of deep canyons""","""have territories at the bottom of deep canyons""",NA,8,"""have territories at the tops of tall mountains""","3","""where not many other predators venture.""","""have territories at the tops of tall mountains""","""text""","""same""",0.61,"""generic""",0.66,"""Mooks""","""int4""",NA
31,5742,"""filler""","""aliens""","""admire Wint""","""have territories at the bottom of deep canyons""","""interruption""",9,"""have territories at the tops of tall mountains""","0","""Wint lived a long time ago in the mountains. He loved to travel, and ""","""remember Wint""","""text""","""same""",-99,"""all""",-99,"""Wint of the Mountains""","""interrupted""","true"
31,4544,"""filler""","""aliens""","""admire Wint""","""have territories at the bottom of deep canyons""","""interruption""",9,"""have territories at the tops of tall mountains""","1","""would often go as far as the oceans. But all aliens remember Wint and admire him because he was the one that found the lost city of Baff ""","""remember Wint""","""text""","""same""",-99,"""all""",-99,"""Wint of the Mountains""","""interrupted""","true"
31,5366,"""filler""","""aliens""","""admire Wint""","""admire Wint""","""interruption""",9,"""remember Wint""","null","""""","""remember Wint""","""query""","""reverse""",0.79,"""all""",0.71,"""Wint of the Mountains""","""interrupted""","true"
31,916,"""filler""","""aliens""","""admire Wint""","""admire Wint""","""interruption""",9,"""remember Wint""","2","""and that rescued the ancient alien artifact from the city.""","""remember Wint""","""text""","""reverse""",0.79,"""all""",0.71,"""Wint of the Mountains""","""interrupted""","true"
31,7568,"""filler""","""supools""","""live for a very long time""","""admire Wint""","""full""",10,"""remember Wint""","0","""Supools are the biggest creatures on Dax. They all live in the oceans and ""","""live in the oceans""","""text""","""reverse""",-99,"""all""",-99,"""Supools""","""interrupted""","false"
31,1869,"""filler""","""supools""","""live for a very long time""","""admire Wint""","""full""",10,"""remember Wint""","1","""all of them live for a very long time. In the mornings, they like to play in the open ocean, and in the ""","""live in the oceans""","""text""","""reverse""",-99,"""all""",-99,"""Supools""","""interrupted""","false"
31,3873,"""filler""","""supools""","""live for a very long time""","""live for a very long time""","""full""",10,"""live in the oceans""","null","""""","""live in the oceans""","""query""","""same""",0.64,"""all""",0.79,"""Supools""","""interrupted""","false"
31,967,"""filler""","""supools""","""live for a very long time""","""live for a very long time""","""full""",10,"""live in the oceans""","2","""evenings, they come closer to the shore.""","""live in the oceans""","""text""","""same""",0.64,"""all""",0.79,"""Supools""","""interrupted""","false"
31,7205,"""critical""","""reesles""","""wear krevnors around their heads""","""live for a very long time""",NA,11,"""live in the oceans""","0","""Reesles are strange, furry creatures, often found in the homes of the aliens. They are not house pets ""","""wear wutsats around their heads""","""text""","""same""",-99,"""generic""",-99,"""Reesles""","""int1""",NA
31,1134,"""critical""","""reesles""","""wear krevnors around their heads""","""live for a very long time""",NA,11,"""live in the oceans""","1","""but quasi-domensticated animals. They will steal food from you if you are not paying attention. They have ""","""wear wutsats around their heads""","""text""","""same""",-99,"""generic""",-99,"""Reesles""","""int1""",NA
31,688,"""critical""","""reesles""","""wear krevnors around their heads""","""live for a very long time""",NA,11,"""live in the oceans""","2","""special headgear to help identify their owners. Around their heads, they wear giant wutsats""","""wear wutsats around their heads""","""text""","""same""",-99,"""generic""",-99,"""Reesles""","""int1""",NA
31,2855,"""critical""","""reesles""","""wear krevnors around their heads""","""wear krevnors around their heads""",NA,11,"""wear wutsats around their heads""","null","""""","""wear wutsats around their heads""","""query""","""reverse""",0.68,"""generic""",0.57,"""Reesles""","""int1""",NA
31,1217,"""critical""","""reesles""","""wear krevnors around their heads""","""wear krevnors around their heads""",NA,11,"""wear wutsats around their heads""","3","""and roam around by themselves at night.""","""wear wutsats around their heads""","""text""","""reverse""",0.68,"""generic""",0.57,"""Reesles""","""int1""",NA
31,6979,"""filler""","""morseths""","""come on land to find mates""","""wear krevnors around their heads""","""both""",12,"""wear wutsats around their heads""","0","""The morseth is an animal that lives part of its life in the sea and part of its life on land. Most morseths ""","""build permanent structures called fendles""","""text""","""reverse""",-99,"""most""",-99,"""Morseths""","""interrupted""","false"
31,1503,"""filler""","""morseths""","""come on land to find mates""","""wear krevnors around their heads""","""both""",12,"""wear wutsats around their heads""","1","""come on land to find mates and to bury their dead. Most morseths build permanent structures called fendles in order to bury their dead ""","""build permanent structures called fendles""","""text""","""reverse""",-99,"""most""",-99,"""Morseths""","""interrupted""","false"
31,2488,"""filler""","""morseths""","""come on land to find mates""","""come on land to find mates""","""both""",12,"""build permanent structures called fendles""","null","""""","""build permanent structures called fendles""","""query""","""reverse""",0.59,"""most""",0.57,"""Morseths""","""interrupted""","false"
31,767,"""filler""","""morseths""","""come on land to find mates""","""come on land to find mates""","""both""",12,"""build permanent structures called fendles""","2","""kin, and fendles are usually made out of wood.""","""build permanent structures called fendles""","""text""","""reverse""",0.59,"""most""",0.57,"""Morseths""","""interrupted""","false"
31,1021,"""critical""","""farmers in the springtime""","""burn their fields to plant soroneeks""","""come on land to find mates""",NA,13,"""build permanent structures called fendles""","0","""The soil on the continent of Aga is very fertile, and the aliens have learned to grow many crops. However, farmers only grow""","""flood their fields to plant fujusi""","""text""","""reverse""",-99,"""generic""",-99,"""Agriculture""","""int2""",NA
31,1150,"""critical""","""farmers in the springtime""","""burn their fields to plant soroneeks""","""come on land to find mates""",NA,13,"""build permanent structures called fendles""","1","""one type of crop to increase their profits when selling. Their farms are very big, often stretching ""","""flood their fields to plant fujusi""","""text""","""reverse""",-99,"""generic""",-99,"""Agriculture""","""int2""",NA
31,1088,"""critical""","""farmers in the springtime""","""burn their fields to plant soroneeks""","""come on land to find mates""",NA,13,"""build permanent structures called fendles""","2","""several miles in every direction. During the springtime, the aliens flood their fields to plant fujusi and""","""flood their fields to plant fujusi""","""text""","""reverse""",-99,"""generic""",-99,"""Agriculture""","""int2""",NA
31,2959,"""critical""","""farmers in the springtime""","""burn their fields to plant soroneeks""","""burn their fields to plant soroneeks""",NA,13,"""flood their fields to plant fujusi""","null","""""","""flood their fields to plant fujusi""","""query""","""reverse""",0.58,"""generic""",0.68,"""Agriculture""","""int2""",NA
31,982,"""critical""","""farmers in the springtime""","""burn their fields to plant soroneeks""","""burn their fields to plant soroneeks""",NA,13,"""flood their fields to plant fujusi""","3","""in the summer watch their fields carefully.""","""flood their fields to plant fujusi""","""text""","""reverse""",0.58,"""generic""",0.68,"""Agriculture""","""int2""",NA
31,2306,"""critical""","""lorches""","""have short wings""","""burn their fields to plant soroneeks""",NA,14,"""flood their fields to plant fujusi""","0","""Lorches have massive beaks and are found on the continents of Dodi and Gomi. The two continents""","""have long wings""","""text""","""reverse""",-99,"""generic""",-99,"""Lorches""","""nme_interrupted""",NA
31,955,"""critical""","""lorches""","""have short wings""","""burn their fields to plant soroneeks""",NA,14,"""flood their fields to plant fujusi""","1","""are quite different in what kinds of animals are available for them to eat. Lorches have long wings""","""have long wings""","""text""","""reverse""",-99,"""generic""",-99,"""Lorches""","""nme_interrupted""",NA
31,2911,"""critical""","""lorches""","""have short wings""","""have sharp claws""",NA,14,"""have long wings""","null","""""","""have long wings""","""query""","""same""",0.6,"""generic""",0.73,"""Lorches""","""nme_interrupted""",NA
31,1712,"""critical""","""lorches""","""have short wings""","""have sharp claws""",NA,14,"""have long wings""","2","""and fly only at night.""","""have long wings""","""text""","""same""",0.6,"""generic""",0.73,"""Lorches""","""nme_interrupted""",NA
31,1392,"""critical""","""isooms""","""produce fruit with smooth skin""","""have sharp claws""",NA,15,"""have long wings""","0","""Isooms are tree-like plants that are found in hilly regions of Fale. Their fruit is edible, and the aliens often ""","""produce fruit with bumpy skin""","""text""","""same""",-99,"""generic""",-99,"""Isooms""","""int2""",NA
